country_code,country_name,region,income_level,indicator_code,indicator_name,value,year
GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",67.3,2024
GUY,Guyana,Latin America & Caribbean ,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",25.2,2024
HTI,Haiti,Latin America & Caribbean ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",52.8,2024
HND,Honduras,Latin America & Caribbean ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",15.0,2024
HUN,Hungary,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",3.7,2024
ISL,Iceland,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.8,2024
IND,India,South Asia,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",26.6,2024
IDN,Indonesia,East Asia & Pacific,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",17.7,2024
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",11.3,2024
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",21.8,2024
IRL,Ireland,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",3.9,2024
ITA,Italy,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.7,2024
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",17.8,2024
JPN,Japan,East Asia & Pacific,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.4,2024
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",12.9,2024
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",9.4,2024
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",38.8,2024
KIR,Kiribati,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",53.1,2024
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",16.7,2024
KOR,"Korea, Rep.",East Asia & Pacific,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.8,2024
XKX,Kosovo,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",8.7,2024
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",8.1,2024
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",16.8,2024
LAO,Lao PDR,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",29.4,2024
LVA,Latvia,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.5,2024
LBN,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",17.6,2024
LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",60.0,2024
LBR,Liberia,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",86.4,2024
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",9.8,2024
LTU,Lithuania,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",3.4,2024
LUX,Luxembourg,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.2,2024
MDG,Madagascar,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",62.4,2024
MWI,Malawi,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",48.8,2024
MYS,Malaysia,East Asia & Pacific,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",8.3,2024
MDV,Maldives,South Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",5.4,2024
MLI,Mali,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",73.0,2024
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",5.3,2024
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",26.7,2024
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",36.9,2024
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",15.4,2024
MEX,Mexico,Latin America & Caribbean ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",13.1,2024
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",22.4,2024
MDA,Moldova,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",16.5,2024
MCO,Monaco,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.7,2024
MNG,Mongolia,East Asia & Pacific,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",13.4,2024
MNE,Montenegro,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.4,2024
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",15.7,2024
MOZ,Mozambique,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",59.4,2024
MMR,Myanmar,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",36.9,2024
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",39.5,2024
NRU,Nauru,East Asia & Pacific,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",8.3,2024
NPL,Nepal,South Asia,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",25.1,2024
NLD,Netherlands,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",3.9,2024
NZL,New Zealand,East Asia & Pacific,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",4.7,2024
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",11.2,2024
NER,Niger,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",110.7,2024
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",115.6,2024
MKD,North Macedonia,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.8,2024
NOR,Norway,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.5,2024
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",10.3,2024
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",56.0,2024
PLW,Palau,East Asia & Pacific,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",21.4,2024
PAN,Panama,Latin America & Caribbean ,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",15.3,2024
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",39.4,2024
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",16.3,2024
PER,Peru,Latin America & Caribbean ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",12.9,2024
PHL,Philippines,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",26.5,2024
POL,Poland,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",4.2,2024
PRT,Portugal,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",3.2,2024
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",5.9,2024
ROU,Romania,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",7.3,2024
RUS,Russian Federation,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",5.2,2024
RWA,Rwanda,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",37.7,2024
WSM,Samoa,East Asia & Pacific,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",14.9,2024
SMR,San Marino,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1.3,2024
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",13.6,2024
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",6.0,2024
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",36.5,2024
SRB,Serbia,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",5.4,2024
SYC,Seychelles,Sub-Saharan Africa ,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",14.0,2024
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",90.5,2024
SGP,Singapore,East Asia & Pacific,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.7,2024
SVK,Slovak Republic,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",6.3,2024
SVN,Slovenia,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.3,2024
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",20.0,2024
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",101.1,2024
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",35.1,2024
SSD,South Sudan,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",96.7,2024
ESP,Spain,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",3.2,2024
LKA,Sri Lanka,South Asia,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",5.9,2024
KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",15.9,2024
LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",17.2,2024
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",11.3,2024
SDN,Sudan,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",61.6,2024
SUR,Suriname,Latin America & Caribbean ,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",15.8,2024
SWE,Sweden,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2.4,2024
CHE,Switzerland,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",3.9,2024
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",18.4,2024
TJK,Tajikistan,Europe & Central Asia,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",28.1,2024
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",37.0,2024
THA,Thailand,East Asia & Pacific,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",9.0,2024
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",47.6,2024
TGO,Togo,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",56.1,2024
TON,Tonga,East Asia & Pacific,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",9.5,2024
TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",18.8,2024
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",12.1,2024
TUR,Turkiye,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",9.6,2024
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",39.0,2024
TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",4.7,2024
TUV,Tuvalu,East Asia & Pacific,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",19.2,2024
UGA,Uganda,Sub-Saharan Africa ,Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",48.7,2024
UKR,Ukraine,Europe & Central Asia,Upper middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",7.9,2024
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",4.8,2024
GBR,United Kingdom,Europe & Central Asia,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",4.7,2024
USA,United States,North America,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",6.5,2024
URY,Uruguay,Latin America & Caribbean ,High income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",7.4,2024
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",13.4,2024
VUT,Vanuatu,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",17.1,2024
VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",24.2,2024
VNM,Viet Nam,East Asia & Pacific,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",17.3,2024
YEM,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",38.1,2024
ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",48.4,2024
ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",64.7,2024
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",33.1,2024
ALB,Albania,Europe & Central Asia,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",6.7,2024
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",15.0,2024
AND,Andorra,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",1.2,2024
AGO,Angola,Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",18.1,2024
ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",5.2,2024
ARG,Argentina,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",5.1,2024
ARM,Armenia,Europe & Central Asia,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",5.1,2024
AUS,Australia,East Asia & Pacific,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.3,2024
AUT,Austria,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.2,2024
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",12.4,2024
BHS,"Bahamas, The",Latin America & Caribbean ,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",9.0,2024
BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",4.4,2024
BGD,Bangladesh,South Asia,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",17.9,2024
BRB,Barbados,Latin America & Caribbean ,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",6.6,2024
BLR,Belarus,Europe & Central Asia,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",0.7,2024
BEL,Belgium,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.2,2024
BLZ,Belize,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",9.2,2024
BEN,Benin,Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",27.2,2024
BTN,Bhutan,South Asia,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",7.3,2024
BOL,Bolivia,Latin America & Caribbean ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",7.3,2024
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",4.4,2024
BWA,Botswana,Sub-Saharan Africa ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",17.6,2024
BRA,Brazil,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",7.1,2024
VGB,British Virgin Islands,Latin America & Caribbean ,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",6.4,2024
BRN,Brunei Darussalam,East Asia & Pacific,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",5.7,2024
BGR,Bulgaria,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.6,2024
BFA,Burkina Faso,Sub-Saharan Africa ,Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",23.8,2024
BDI,Burundi,Sub-Saharan Africa ,Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",19.1,2024
CPV,Cabo Verde,Sub-Saharan Africa ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",8.0,2024
KHM,Cambodia,East Asia & Pacific,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",9.5,2024
CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",24.8,2024
CAN,Canada,North America,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",3.4,2024
CAF,Central African Republic,Sub-Saharan Africa ,Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",29.9,2024
TCD,Chad,Sub-Saharan Africa ,Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",30.4,2024
CHL,Chile,Latin America & Caribbean ,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",4.7,2024
CHN,China,East Asia & Pacific,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.6,2024
COL,Colombia,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",6.3,2024
COM,Comoros,Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",22.1,2024
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",23.6,2024
COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",16.5,2024
CRI,Costa Rica,Latin America & Caribbean ,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",7.3,2024
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",27.4,2024
HRV,Croatia,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.8,2024
CUB,Cuba,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",4.3,2024
CYP,Cyprus,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.7,2024
CZE,Czechia,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",1.4,2024
DNK,Denmark,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.7,2024
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",27.1,2024
DMA,Dominica,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",31.1,2024
DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",21.2,2024
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",7.0,2024
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",13.9,2024
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",4.3,2024
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",26.3,2024
ERI,Eritrea,Sub-Saharan Africa ,Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",15.6,2024
EST,Estonia,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",0.9,2024
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",25.0,2024
ETH,Ethiopia,Sub-Saharan Africa ,Not classified,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",25.2,2024
FJI,Fiji,East Asia & Pacific,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",15.0,2024
FIN,Finland,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",1.4,2024
FRA,France,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.8,2024
GAB,Gabon,Sub-Saharan Africa ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",16.3,2024
GMB,"Gambia, The",Sub-Saharan Africa ,Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",23.0,2024
GEO,Georgia,Europe & Central Asia,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",5.0,2024
DEU,Germany,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.3,2024
GHA,Ghana,Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",18.1,2024
GRC,Greece,Europe & Central Asia,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",2.2,2024
GRD,Grenada,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",12.3,2024
GTM,Guatemala,Latin America & Caribbean ,Upper middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",9.5,2024
GIN,Guinea,Sub-Saharan Africa ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",29.8,2024
GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",32.0,2024
GUY,Guyana,Latin America & Caribbean ,High income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",15.3,2024
HTI,Haiti,Latin America & Caribbean ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",22.6,2024
HND,Honduras,Latin America & Caribbean ,Lower middle income,SH.DYN.NMRT,"Neonatal mortality rate (per 1,000)",8.4,2024
